loop_i,video_fid,t_sec,camera_id,kind,track_id
480,2400,80.0,cam3,reacquired,2
480,2400,80.0,cam6,lost_track,12
485,2425,80.833,cam6,reacquired,12
487,2435,81.167,cam6,lost_track,12
489,2445,81.5,cam4,removed,-1
489,2445,81.5,cam6,reacquired,12
490,2450,81.667,cam3,removed,-1
491,2455,81.833,cam4,removed,-1
491,2455,81.833,cam6,lost_track,12
492,2460,82.0,cam6,reacquired,12
493,2465,82.167,cam6,removed,-1
494,2470,82.333,cam6,lost_track,12
495,2475,82.5,cam3,removed,-1
504,2520,84.0,cam6,reacquired,12
505,2525,84.167,cam6,lost_track,12
506,2530,84.333,cam6,reacquired,12
509,2545,84.833,cam6,removed,-1
511,2555,85.167,cam6,lost_track,12
512,2560,85.333,cam6,reacquired,12
513,2565,85.5,cam6,lost_track,12
518,2590,86.333,cam6,reacquired,12
519,2595,86.5,cam6,removed,-1
522,2610,87.0,cam1,removed,-1
524,2620,87.333,cam6,new_track,13
527,2635,87.833,cam6,lost_track,4
529,2645,88.167,cam6,reacquired,4
531,2655,88.5,cam6,lost_track,12
533,2665,88.833,cam6,reacquired,12
534,2670,89.0,cam6,lost_track,12
537,2685,89.5,cam6,reacquired,12
539,2695,89.833,cam6,lost_track,12
540,2700,90.0,cam6,reacquired,12
541,2705,90.167,cam6,lost_track,12
542,2710,90.333,cam6,reacquired,12
543,2715,90.5,cam6,lost_track,12
544,2720,90.667,cam6,reacquired,12
546,2730,91.0,cam6,lost_track,12
548,2740,91.333,cam6,reacquired,12
549,2745,91.5,cam6,lost_track,12
550,2750,91.667,cam6,reacquired,12
551,2755,91.833,cam6,lost_track,12
552,2760,92.0,cam6,reacquired,12
553,2765,92.167,cam6,lost_track,4
557,2785,92.833,cam5,removed,-1
559,2795,93.167,cam6,reacquired,4
559,2795,93.167,cam6,lost_track,12
562,2810,93.667,cam6,removed,-1
573,2865,95.5,cam6,reacquired,12
574,2870,95.667,cam6,lost_track,12
584,2920,97.333,cam4,removed,-1
587,2935,97.833,cam9,removed,-1
595,2975,99.167,cam5,removed,-1
601,3005,100.167,cam2,removed,-1
604,3020,100.667,cam6,removed,12
612,3060,102.0,cam8,removed,-1
615,3075,102.5,cam6,new_track,14
615,3075,102.5,cam8,new_track,5
616,3080,102.667,cam6,lost_track,4
616,3080,102.667,cam8,lost_track,5
617,3085,102.833,cam1,removed,-1
618,3090,103.0,cam1,new_track,2
618,3090,103.0,cam2,removed,-1
620,3100,103.333,cam1,lost_track,2
620,3100,103.333,cam2,new_track,3
621,3105,103.5,cam2,lost_track,3
623,3115,103.833,cam2,reacquired,3
623,3115,103.833,cam2,removed,-1
624,3120,104.0,cam2,lost_track,3
627,3135,104.5,cam4,removed,-1
634,3170,105.667,cam1,removed,-1
637,3185,106.167,cam4,removed,-1
637,3185,106.167,cam6,new_track,15
638,3190,106.333,cam6,lost_track,15
639,3195,106.5,cam6,reacquired,15
640,3200,106.667,cam6,lost_track,15
646,3230,107.667,cam6,removed,4
646,3230,107.667,cam8,removed,5
650,3250,108.333,cam1,removed,2
650,3250,108.333,cam6,new_track,16
651,3255,108.5,cam6,lost_track,16
652,3260,108.667,cam6,reacquired,16
653,3265,108.833,cam6,lost_track,16
653,3265,108.833,cam6,removed,-1
654,3270,109.0,cam2,removed,3
656,3280,109.333,cam6,reacquired,16
656,3280,109.333,cam6,removed,-1
658,3290,109.667,cam6,lost_track,16
658,3290,109.667,cam6,removed,-1
666,3330,111.0,cam6,reacquired,16
667,3335,111.167,cam6,lost_track,16
670,3350,111.667,cam6,removed,15
672,3360,112.0,cam6,reacquired,16
673,3365,112.167,cam6,lost_track,16
683,3415,113.833,cam6,reacquired,16
684,3420,114.0,cam6,lost_track,16
685,3425,114.167,cam6,reacquired,16
687,3435,114.5,cam6,lost_track,14
688,3440,114.667,cam6,reacquired,14
689,3445,114.833,cam6,lost_track,14
693,3465,115.5,cam6,reacquired,14
693,3465,115.5,cam6,lost_track,16
699,3495,116.5,cam6,reacquired,16
700,3500,116.667,cam6,lost_track,16
701,3505,116.833,cam3,removed,-1
704,3520,117.333,cam3,removed,-1
708,3540,118.0,cam6,reacquired,16
708,3540,118.0,cam6,lost_track,14
713,3565,118.833,cam5,removed,-1
716,3580,119.333,cam6,reacquired,14
717,3585,119.5,cam6,lost_track,16
719,3595,119.833,cam6,reacquired,16
719,3595,119.833,cam6,lost_track,14
723,3615,120.5,cam6,reacquired,14
723,3615,120.5,cam6,lost_track,16
724,3620,120.667,cam6,reacquired,16
724,3620,120.667,cam6,lost_track,14
728,3640,121.333,cam6,reacquired,14
729,3645,121.5,cam6,lost_track,14
732,3660,122.0,cam6,reacquired,14
733,3665,122.167,cam6,lost_track,14
737,3685,122.833,cam6,reacquired,14
738,3690,123.0,cam6,lost_track,14
746,3730,124.333,cam4,removed,-1
755,3775,125.833,cam6,reacquired,14
756,3780,126.0,cam6,lost_track,16
759,3795,126.5,cam6,reacquired,16
760,3800,126.667,cam6,lost_track,16
761,3805,126.833,cam6,reacquired,16
762,3810,127.0,cam6,lost_track,16
763,3815,127.167,cam6,reacquired,16
763,3815,127.167,cam6,lost_track,14
767,3835,127.833,cam6,reacquired,14
768,3840,128.0,cam6,lost_track,16
770,3850,128.333,cam4,removed,-1
770,3850,128.333,cam6,reacquired,16
772,3860,128.667,cam6,lost_track,16
772,3860,128.667,cam6,removed,-1
783,3915,130.5,cam6,reacquired,16
784,3920,130.667,cam6,lost_track,16
798,3990,133.0,cam6,reacquired,16
799,3995,133.167,cam6,lost_track,16
824,4120,137.333,cam4,removed,-1
829,4145,138.167,cam6,removed,16
837,4185,139.5,cam9,removed,-1
876,4380,146.0,cam4,removed,-1
880,4400,146.667,cam6,removed,-1
902,4510,150.333,cam4,removed,-1
910,4550,151.667,cam4,removed,-1
932,4660,155.333,cam6,new_track,17
933,4665,155.5,cam6,lost_track,17
936,4680,156.0,cam6,reacquired,17
937,4685,156.167,cam6,lost_track,17
943,4715,157.167,cam6,reacquired,17
944,4720,157.333,cam6,lost_track,17
945,4725,157.5,cam6,reacquired,17
946,4730,157.667,cam6,lost_track,17
947,4735,157.833,cam6,reacquired,17
948,4740,158.0,cam6,removed,-1
949,4745,158.167,cam6,lost_track,17
950,4750,158.333,cam6,reacquired,17
950,4750,158.333,cam6,lost_track,14
954,4770,159.0,cam4,removed,-1
978,4890,163.0,cam6,reacquired,14
980,4900,163.333,cam6,lost_track,17
985,4925,164.167,cam6,reacquired,17
988,4940,164.667,cam6,lost_track,14
990,4950,165.0,cam6,reacquired,14
992,4960,165.333,cam6,lost_track,14
992,4960,165.333,cam6,removed,-1
993,4965,165.5,cam6,reacquired,14
997,4985,166.167,cam6,new_track,18
1005,5025,167.5,cam6,lost_track,14
1008,5040,168.0,cam6,reacquired,14
1010,5050,168.333,cam6,lost_track,14
1015,5075,169.167,cam3,removed,-1
1019,5095,169.833,cam7,removed,-1
1032,5160,172.0,cam9,removed,-1
1040,5200,173.333,cam6,removed,14
1044,5220,174.0,cam6,removed,-1
1046,5230,174.333,cam2,removed,-1
1058,5290,176.333,cam4,removed,-1
1064,5320,177.333,cam2,removed,-1
1065,5325,177.5,cam6,removed,-1
1069,5345,178.167,cam6,new_track,19
1076,5380,179.333,cam6,lost_track,19
1077,5385,179.5,cam6,reacquired,19
1078,5390,179.667,cam6,lost_track,19
1082,5410,180.333,cam6,reacquired,19
1083,5415,180.5,cam6,lost_track,19
1084,5420,180.667,cam6,removed,-1
1086,5430,181.0,cam6,reacquired,19
1088,5440,181.333,cam6,lost_track,19
1089,5445,181.5,cam6,reacquired,19
1095,5475,182.5,cam6,lost_track,19
1098,5490,183.0,cam6,reacquired,19
1098,5490,183.0,cam8,removed,-1
1101,5505,183.5,cam8,removed,-1
1102,5510,183.667,cam6,lost_track,19
1103,5515,183.833,cam8,new_track,6
1104,5520,184.0,cam8,lost_track,4
1105,5525,184.167,cam8,reacquired,4
1105,5525,184.167,cam8,lost_track,6
1107,5535,184.5,cam6,lost_track,17
1108,5540,184.667,cam8,reacquired,6
1109,5545,184.833,cam8,lost_track,6
1110,5550,185.0,cam6,reacquired,19
1111,5555,185.167,cam6,new_track,20
1111,5555,185.167,cam6,lost_track,19
1111,5555,185.167,cam8,reacquired,6
1112,5560,185.333,cam6,reacquired,19
1112,5560,185.333,cam8,lost_track,4
1113,5565,185.5,cam1,removed,-1
1114,5570,185.667,cam6,lost_track,20
1119,5595,186.5,cam3,removed,-1
1121,5605,186.833,cam7,removed,-1
1123,5615,187.167,cam6,removed,-1
1124,5620,187.333,cam6,new_track,21
1126,5630,187.667,cam6,lost_track,19
1128,5640,188.0,cam2,removed,-1
1137,5685,189.5,cam6,removed,17
1139,5695,189.833,cam5,new_track,3
1142,5710,190.333,cam8,removed,4
1143,5715,190.5,cam6,removed,-1
1144,5720,190.667,cam6,removed,20
1147,5735,191.167,cam5,lost_track,3
1149,5745,191.5,cam6,removed,-1
1156,5780,192.667,cam6,removed,19
1156,5780,192.667,cam6,removed,-1
1169,5845,194.833,cam1,removed,-1
1173,5865,195.5,cam1,removed,-1
1177,5885,196.167,cam5,removed,3
1181,5905,196.833,cam6,removed,-1
1187,5935,197.833,cam6,removed,-1
1190,5950,198.333,cam6,new_track,22
1190,5950,198.333,cam6,new_track,23
1191,5955,198.5,cam6,lost_track,21
1191,5955,198.5,cam6,lost_track,22
1194,5970,199.0,cam6,reacquired,21
1195,5975,199.167,cam3,new_track,4
1195,5975,199.167,cam6,lost_track,21
1196,5980,199.333,cam3,lost_track,2
1197,5985,199.5,cam6,reacquired,22
1198,5990,199.667,cam6,lost_track,22
1199,5995,199.833,cam6,reacquired,21
1201,6005,200.167,cam6,reacquired,22
1202,6010,200.333,cam6,lost_track,22
1203,6015,200.5,cam6,reacquired,22
1204,6020,200.667,cam6,lost_track,22
1206,6030,201.0,cam6,reacquired,22
1208,6040,201.333,cam6,lost_track,22
1210,6050,201.667,cam6,lost_track,21
1212,6060,202.0,cam6,reacquired,21
1213,6065,202.167,cam6,removed,-1
1214,6070,202.333,cam6,lost_track,21
1215,6075,202.5,cam6,reacquired,21
1217,6085,202.833,cam6,lost_track,21
1218,6090,203.0,cam6,reacquired,21
1221,6105,203.5,cam2,new_track,4
1221,6105,203.5,cam2,removed,-1
1221,6105,203.5,cam6,lost_track,21
1224,6120,204.0,cam2,lost_track,4
1226,6130,204.333,cam3,removed,2
1232,6160,205.333,cam6,reacquired,21
1236,6180,206.0,cam6,removed,-1
1237,6185,206.167,cam6,lost_track,23
1238,6190,206.333,cam6,removed,22
1239,6195,206.5,cam6,reacquired,23
1240,6200,206.667,cam6,lost_track,23
1241,6205,206.833,cam6,reacquired,23
1242,6210,207.0,cam6,new_track,24
1243,6215,207.167,cam6,lost_track,24
1243,6215,207.167,cam6,removed,-1
1244,6220,207.333,cam6,lost_track,21
1245,6225,207.5,cam6,reacquired,21
1245,6225,207.5,cam6,lost_track,23
1247,6235,207.833,cam6,reacquired,23
1247,6235,207.833,cam6,reacquired,24
1248,6240,208.0,cam6,lost_track,24
1248,6240,208.0,cam6,lost_track,21
1248,6240,208.0,cam6,removed,-1
1253,6265,208.833,cam6,reacquired,21
1254,6270,209.0,cam2,removed,4
1254,6270,209.0,cam6,lost_track,21
1255,6275,209.167,cam6,reacquired,21
1256,6280,209.333,cam6,lost_track,21
1263,6315,210.5,cam6,removed,-1
1271,6355,211.833,cam6,reacquired,21
1271,6355,211.833,cam6,lost_track,23
1274,6370,212.333,cam4,removed,-1
1278,6390,213.0,cam6,removed,24
1282,6410,213.667,cam4,removed,-1
1287,6435,214.5,cam6,removed,-1
1293,6465,215.5,cam6,new_track,25
1296,6480,216.0,cam6,lost_track,21
1296,6480,216.0,cam6,removed,-1
1301,6505,216.833,cam6,removed,23
1302,6510,217.0,cam4,removed,-1
1313,6565,218.833,cam4,removed,-1
1322,6610,220.333,cam1,removed,-1
1326,6630,221.0,cam6,removed,21
1331,6655,221.833,cam6,new_track,26
1332,6660,222.0,cam6,lost_track,26
1335,6675,222.5,cam6,reacquired,26
1336,6680,222.667,cam6,lost_track,26
1341,6705,223.5,cam6,reacquired,26
1342,6710,223.667,cam6,lost_track,26
1343,6715,223.833,cam6,reacquired,26
1343,6715,223.833,cam6,lost_track,25
1351,6755,225.167,cam6,reacquired,25
1353,6765,225.5,cam6,lost_track,26
1362,6810,227.0,cam8,removed,-1
1365,6825,227.5,cam4,removed,-1
1367,6835,227.833,cam4,removed,-1
1369,6845,228.167,cam4,removed,-1
1375,6875,229.167,cam6,reacquired,26
1376,6880,229.333,cam6,lost_track,26
1378,6890,229.667,cam6,reacquired,26
1379,6895,229.833,cam6,lost_track,25
1380,6900,230.0,cam6,reacquired,25
1382,6910,230.333,cam6,lost_track,26
1383,6915,230.5,cam6,reacquired,26
1385,6925,230.833,cam2,removed,-1
1386,6930,231.0,cam4,removed,-1
1386,6930,231.0,cam6,removed,-1
1389,6945,231.5,cam6,lost_track,26
1390,6950,231.667,cam6,reacquired,26
1391,6955,231.833,cam6,removed,-1
1393,6965,232.167,cam6,lost_track,26
1394,6970,232.333,cam6,reacquired,26
1395,6975,232.5,cam6,lost_track,26
1396,6980,232.667,cam6,reacquired,26
1399,6995,233.167,cam6,lost_track,26
1400,7000,233.333,cam6,reacquired,26
1401,7005,233.5,cam6,lost_track,26
1403,7015,233.833,cam6,reacquired,26
1404,7020,234.0,cam6,lost_track,26
1408,7040,234.667,cam6,reacquired,26
1412,7060,235.333,cam6,lost_track,26
1417,7085,236.167,cam2,removed,-1
1418,7090,236.333,cam7,removed,-1
1419,7095,236.5,cam6,reacquired,26
1420,7100,236.667,cam4,removed,-1
1420,7100,236.667,cam6,removed,-1
1421,7105,236.833,cam6,lost_track,26
1422,7110,237.0,cam6,reacquired,26
1423,7115,237.167,cam6,removed,-1
1428,7140,238.0,cam6,removed,-1
1431,7155,238.5,cam4,removed,-1
1431,7155,238.5,cam6,lost_track,26
1432,7160,238.667,cam6,reacquired,26
1433,7165,238.833,cam6,lost_track,26
1435,7175,239.167,cam6,reacquired,26
1436,7180,239.333,cam6,lost_track,26
1438,7190,239.667,cam6,reacquired,26
1439,7195,239.833,cam6,lost_track,26
1442,7210,240.333,cam7,removed,-1
1443,7215,240.5,cam6,reacquired,26
1445,7225,240.833,cam6,lost_track,26
1446,7230,241.0,cam6,reacquired,26
1449,7245,241.5,cam6,lost_track,26
1449,7245,241.5,cam6,removed,-1
1450,7250,241.667,cam6,reacquired,26
1452,7260,242.0,cam6,lost_track,26
1457,7285,242.833,cam5,removed,-1
1458,7290,243.0,cam6,reacquired,26
1459,7295,243.167,cam2,removed,-1
1460,7300,243.333,cam2,new_track,5
1461,7305,243.5,cam2,lost_track,5
1462,7310,243.667,cam6,lost_track,25
1468,7340,244.667,cam1,removed,-1
1471,7355,245.167,cam2,removed,-1
1473,7365,245.5,cam9,removed,-1
1491,7455,248.5,cam2,removed,5
1492,7460,248.667,cam6,removed,25
1495,7475,249.167,cam8,removed,-1
1497,7485,249.5,cam4,removed,-1
1501,7505,250.167,cam7,new_track,3
1501,7505,250.167,cam8,removed,-1
1503,7515,250.5,cam7,lost_track,3
1503,7515,250.5,cam8,removed,-1
1504,7520,250.667,cam7,reacquired,3
1504,7520,250.667,cam7,lost_track,1
1505,7525,250.833,cam7,new_track,4
1506,7530,251.0,cam7,reacquired,1
1507,7535,251.167,cam7,lost_track,1
1507,7535,251.167,cam7,lost_track,4
1507,7535,251.167,cam8,removed,-1
1510,7550,251.667,cam8,removed,-1
1511,7555,251.833,cam2,removed,-1
1511,7555,251.833,cam7,reacquired,1
1511,7555,251.833,cam7,lost_track,3
1514,7570,252.333,cam8,new_track,7
1514,7570,252.333,cam9,removed,-1
1516,7580,252.667,cam7,removed,-1
1516,7580,252.667,cam8,lost_track,7
1517,7585,252.833,cam8,reacquired,7
1517,7585,252.833,cam8,lost_track,6
1518,7590,253.0,cam8,reacquired,6
1519,7595,253.167,cam8,lost_track,7
1519,7595,253.167,cam8,removed,-1
1528,7640,254.667,cam4,removed,-1
1529,7645,254.833,cam1,removed,-1
1537,7685,256.167,cam7,removed,4
1541,7705,256.833,cam7,removed,3
1543,7715,257.167,cam6,removed,-1
1546,7730,257.667,cam6,removed,-1
1549,7745,258.167,cam8,removed,7
1550,7750,258.333,cam6,removed,-1
1552,7760,258.667,cam2,removed,-1
1561,7805,260.167,cam4,removed,-1
1563,7815,260.5,cam5,removed,-1
1565,7825,260.833,cam2,removed,-1
1565,7825,260.833,cam8,removed,-1
1569,7845,261.5,cam1,new_track,3
1570,7850,261.667,cam6,new_track,27
1571,7855,261.833,cam1,lost_track,3
1571,7855,261.833,cam2,lost_track,2
1571,7855,261.833,cam6,lost_track,27
1572,7860,262.0,cam1,reacquired,3
1573,7865,262.167,cam1,lost_track,3
1573,7865,262.167,cam2,removed,-1
1575,7875,262.5,cam1,reacquired,3
1576,7880,262.667,cam1,lost_track,3
1577,7885,262.833,cam2,reacquired,2
1577,7885,262.833,cam2,removed,-1
1577,7885,262.833,cam8,removed,-1
1601,8005,266.833,cam6,removed,27
1606,8030,267.667,cam1,removed,3
1606,8030,267.667,cam2,removed,-1
1609,8045,268.167,cam5,removed,-1
1628,8140,271.333,cam4,removed,-1
1634,8170,272.333,cam2,removed,-1
1638,8190,273.0,cam7,removed,-1
1645,8225,274.167,cam4,removed,-1
1680,8400,280.0,cam3,removed,-1
1691,8455,281.833,cam4,removed,-1
1693,8465,282.167,cam9,removed,-1
1695,8475,282.5,cam6,removed,-1
1696,8480,282.667,cam5,removed,-1
