loop_i,video_fid,t_sec,camera_id,kind,track_id
562,2810,93.667,camera_7,new_track,5
563,2815,93.833,camera_5,reacquired,46
565,2825,94.167,camera_3,removed,31
565,2825,94.167,camera_5,lost_track,46
566,2830,94.333,camera_1,removed,29
567,2835,94.5,camera_3,lost_track,30
567,2835,94.5,camera_5,lost_track,26
569,2845,94.833,camera_4,removed,14
571,2855,95.167,camera_2,new_track,29
572,2860,95.333,camera_1,lost_track,24
572,2860,95.333,camera_5,reacquired,26
572,2860,95.333,camera_5,lost_track,41
573,2865,95.5,camera_5,lost_track,43
574,2870,95.667,camera_2,removed,28
576,2880,96.0,camera_1,new_track,30
576,2880,96.0,camera_3,new_track,32
576,2880,96.0,camera_5,lost_track,48
576,2880,96.0,camera_5,removed,36
577,2885,96.167,camera_2,new_track,30
578,2890,96.333,camera_5,reacquired,48
581,2905,96.833,camera_5,lost_track,48
582,2910,97.0,camera_1,new_track,31
582,2910,97.0,camera_2,lost_track,30
584,2920,97.333,camera_3,lost_track,32
584,2920,97.333,camera_4,lost_track,13
585,2925,97.5,camera_3,reacquired,32
585,2925,97.5,camera_5,new_track,50
585,2925,97.5,camera_5,new_track,51
585,2925,97.5,camera_5,reacquired,43
585,2925,97.5,camera_5,removed,47
586,2930,97.667,camera_6,new_track,14
587,2935,97.833,camera_1,new_track,32
587,2935,97.833,camera_5,new_track,52
588,2940,98.0,camera_5,reacquired,48
588,2940,98.0,camera_5,lost_track,26
589,2945,98.167,camera_1,new_track,33
589,2945,98.167,camera_3,lost_track,32
589,2945,98.167,camera_5,removed,44
589,2945,98.167,camera_6,new_track,15
590,2950,98.333,camera_3,reacquired,32
591,2955,98.5,camera_4,lost_track,15
592,2960,98.667,camera_3,lost_track,32
592,2960,98.667,camera_5,new_track,53
592,2960,98.667,camera_5,removed,45
593,2965,98.833,camera_1,new_track,34
593,2965,98.833,camera_6,new_track,16
595,2975,99.167,camera_5,lost_track,48
595,2975,99.167,camera_5,removed,46
595,2975,99.167,camera_6,lost_track,15
597,2985,99.5,camera_3,removed,30
599,2995,99.833,camera_5,lost_track,39
600,3000,100.0,camera_5,lost_track,51
601,3005,100.167,camera_6,new_track,17
602,3010,100.333,camera_1,removed,24
602,3010,100.333,camera_5,new_track,54
602,3010,100.333,camera_5,removed,41
603,3015,100.5,camera_6,new_track,18
604,3020,100.667,camera_5,new_track,55
604,3020,100.667,camera_5,lost_track,53
604,3020,100.667,camera_5,lost_track,54
606,3030,101.0,camera_2,new_track,31
608,3040,101.333,camera_1,lost_track,31
608,3040,101.333,camera_2,lost_track,31
608,3040,101.333,camera_5,new_track,56
608,3040,101.333,camera_5,reacquired,53
608,3040,101.333,camera_5,lost_track,37
608,3040,101.333,camera_7,lost_track,5
609,3045,101.5,camera_1,lost_track,30
609,3045,101.5,camera_5,lost_track,49
609,3045,101.5,camera_5,lost_track,52
610,3050,101.667,camera_1,lost_track,32
610,3050,101.667,camera_1,lost_track,33
610,3050,101.667,camera_6,lost_track,17
611,3055,101.833,camera_5,reacquired,49
611,3055,101.833,camera_6,lost_track,14
612,3060,102.0,camera_2,removed,30
612,3060,102.0,camera_6,lost_track,18
613,3065,102.167,camera_2,new_track,32
613,3065,102.167,camera_5,lost_track,53
614,3070,102.333,camera_2,lost_track,32
614,3070,102.333,camera_4,new_track,16
614,3070,102.333,camera_4,removed,13
614,3070,102.333,camera_5,reacquired,53
614,3070,102.333,camera_6,lost_track,16
615,3075,102.5,camera_5,lost_track,53
616,3080,102.667,camera_2,new_track,33
616,3080,102.667,camera_5,new_track,57
618,3090,103.0,camera_2,reacquired,32
618,3090,103.0,camera_3,new_track,33
618,3090,103.0,camera_5,removed,26
620,3100,103.333,camera_2,lost_track,32
621,3105,103.5,camera_4,removed,15
622,3110,103.667,camera_2,reacquired,32
622,3110,103.667,camera_3,removed,32
623,3115,103.833,camera_2,new_track,34
624,3120,104.0,camera_5,lost_track,43
625,3125,104.167,camera_2,lost_track,29
625,3125,104.167,camera_2,lost_track,32
625,3125,104.167,camera_5,removed,48
625,3125,104.167,camera_6,removed,15
626,3130,104.333,camera_5,lost_track,56
627,3135,104.5,camera_4,lost_track,16
629,3145,104.833,camera_5,removed,39
630,3150,105.0,camera_4,new_track,17
630,3150,105.0,camera_5,removed,51
631,3155,105.167,camera_7,new_track,6
634,3170,105.667,camera_5,removed,54
636,3180,106.0,camera_1,lost_track,34
637,3185,106.167,camera_1,reacquired,34
637,3185,106.167,camera_4,lost_track,17
638,3190,106.333,camera_1,removed,31
638,3190,106.333,camera_2,removed,31
638,3190,106.333,camera_5,lost_track,50
638,3190,106.333,camera_5,removed,37
638,3190,106.333,camera_7,removed,5
639,3195,106.5,camera_1,removed,30
639,3195,106.5,camera_5,new_track,58
639,3195,106.5,camera_5,removed,52
640,3200,106.667,camera_1,removed,32
640,3200,106.667,camera_1,removed,33
640,3200,106.667,camera_6,new_track,19
640,3200,106.667,camera_6,removed,17
641,3205,106.833,camera_1,lost_track,34
641,3205,106.833,camera_6,removed,14
642,3210,107.0,camera_6,removed,18
644,3220,107.333,camera_3,lost_track,33
644,3220,107.333,camera_5,new_track,59
644,3220,107.333,camera_5,lost_track,58
644,3220,107.333,camera_6,removed,16
645,3225,107.5,camera_5,new_track,60
645,3225,107.5,camera_5,removed,53
646,3230,107.667,camera_5,lost_track,49
646,3230,107.667,camera_6,new_track,20
648,3240,108.0,camera_4,new_track,18
648,3240,108.0,camera_5,lost_track,55
648,3240,108.0,camera_5,lost_track,59
649,3245,108.167,camera_2,lost_track,33
649,3245,108.167,camera_7,lost_track,6
653,3265,108.833,camera_7,new_track,7
654,3270,109.0,camera_5,removed,43
655,3275,109.167,camera_2,removed,29
655,3275,109.167,camera_2,removed,32
655,3275,109.167,camera_5,reacquired,58
656,3280,109.333,camera_2,new_track,35
656,3280,109.333,camera_5,removed,56
657,3285,109.5,camera_4,removed,16
660,3300,110.0,camera_6,new_track,21
662,3310,110.333,camera_5,new_track,61
663,3315,110.5,camera_7,new_track,8
663,3315,110.5,camera_7,lost_track,7
664,3320,110.667,camera_2,lost_track,35
665,3325,110.833,camera_6,new_track,22
666,3330,111.0,camera_3,new_track,34
667,3335,111.167,camera_4,removed,17
668,3340,111.333,camera_5,removed,50
668,3340,111.333,camera_6,lost_track,22
671,3355,111.833,camera_1,removed,34
671,3355,111.833,camera_6,lost_track,19
672,3360,112.0,camera_4,new_track,19
673,3365,112.167,camera_6,reacquired,22
674,3370,112.333,camera_3,removed,33
675,3375,112.5,camera_5,lost_track,60
676,3380,112.667,camera_5,removed,49
677,3385,112.833,camera_4,lost_track,19
678,3390,113.0,camera_4,lost_track,18
678,3390,113.0,camera_5,lost_track,61
678,3390,113.0,camera_5,removed,55
678,3390,113.0,camera_5,removed,59
679,3395,113.167,camera_2,new_track,36
679,3395,113.167,camera_2,removed,33
679,3395,113.167,camera_5,lost_track,58
679,3395,113.167,camera_6,lost_track,22
679,3395,113.167,camera_7,removed,6
680,3400,113.333,camera_5,reacquired,58
682,3410,113.667,camera_6,lost_track,20
683,3415,113.833,camera_6,new_track,23
684,3420,114.0,camera_2,lost_track,17
687,3435,114.5,camera_7,new_track,9
688,3440,114.667,camera_5,new_track,62
689,3445,114.833,camera_1,new_track,35
690,3450,115.0,camera_7,lost_track,8
691,3455,115.167,camera_4,new_track,20
692,3460,115.333,camera_4,new_track,21
693,3465,115.5,camera_7,removed,7
694,3470,115.667,camera_2,removed,35
696,3480,116.0,camera_5,new_track,63
696,3480,116.0,camera_7,new_track,10
697,3485,116.167,camera_1,lost_track,35
698,3490,116.333,camera_5,lost_track,62
699,3495,116.5,camera_4,lost_track,21
700,3500,116.667,camera_5,new_track,64
700,3500,116.667,camera_7,new_track,11
701,3505,116.833,camera_6,removed,19
701,3505,116.833,camera_7,lost_track,11
705,3525,117.5,camera_5,removed,60
706,3530,117.667,camera_3,new_track,35
707,3535,117.833,camera_4,removed,19
708,3540,118.0,camera_4,removed,18
708,3540,118.0,camera_5,removed,61
709,3545,118.167,camera_6,removed,22
710,3550,118.333,camera_3,new_track,36
710,3550,118.333,camera_5,lost_track,57
710,3550,118.333,camera_7,reacquired,11
711,3555,118.5,camera_3,lost_track,36
712,3560,118.667,camera_6,removed,20
712,3560,118.667,camera_7,new_track,12
714,3570,119.0,camera_2,removed,17
715,3575,119.167,camera_7,new_track,13
715,3575,119.167,camera_7,lost_track,9
717,3585,119.5,camera_5,reacquired,57
718,3590,119.667,camera_3,new_track,37
719,3595,119.833,camera_3,lost_track,37
720,3600,120.0,camera_5,new_track,65
720,3600,120.0,camera_7,lost_track,12
720,3600,120.0,camera_7,removed,8
721,3605,120.167,camera_4,lost_track,20
725,3625,120.833,camera_2,new_track,37
725,3625,120.833,camera_5,lost_track,64
726,3630,121.0,camera_3,reacquired,37
727,3635,121.167,camera_1,removed,35
727,3635,121.167,camera_7,lost_track,13
728,3640,121.333,camera_3,lost_track,35
728,3640,121.333,camera_5,new_track,66
728,3640,121.333,camera_5,removed,62
729,3645,121.5,camera_4,removed,21
730,3650,121.667,camera_5,lost_track,57
732,3660,122.0,camera_6,lost_track,23
736,3680,122.667,camera_5,reacquired,57
738,3690,123.0,camera_5,lost_track,58
739,3695,123.167,camera_1,new_track,36
741,3705,123.5,camera_3,removed,36
742,3710,123.667,camera_4,new_track,22
742,3710,123.667,camera_5,new_track,67
744,3720,124.0,camera_1,new_track,37
745,3725,124.167,camera_4,lost_track,22
745,3725,124.167,camera_7,removed,9
746,3730,124.333,camera_6,new_track,24
748,3740,124.667,camera_7,new_track,14
750,3750,125.0,camera_6,lost_track,24
750,3750,125.0,camera_7,removed,12
751,3755,125.167,camera_4,removed,20
752,3760,125.333,camera_5,lost_track,66
752,3760,125.333,camera_6,lost_track,21
753,3765,125.5,camera_5,reacquired,66
755,3775,125.833,camera_2,lost_track,37
755,3775,125.833,camera_5,lost_track,66
755,3775,125.833,camera_5,removed,64
756,3780,126.0,camera_2,new_track,38
756,3780,126.0,camera_5,lost_track,65
757,3785,126.167,camera_7,removed,13
758,3790,126.333,camera_3,removed,35
758,3790,126.333,camera_7,lost_track,14
759,3795,126.5,camera_5,reacquired,66
761,3805,126.833,camera_2,lost_track,38
762,3810,127.0,camera_5,lost_track,63
762,3810,127.0,camera_5,lost_track,66
762,3810,127.0,camera_6,removed,23
763,3815,127.167,camera_7,lost_track,10
764,3820,127.333,camera_1,lost_track,37
768,3840,128.0,camera_5,removed,58
769,3845,128.167,camera_7,new_track,15
773,3865,128.833,camera_4,new_track,23
773,3865,128.833,camera_5,lost_track,57
775,3875,129.167,camera_4,removed,22
777,3885,129.5,camera_6,new_track,25
778,3890,129.667,camera_4,lost_track,23
779,3895,129.833,camera_7,lost_track,11
780,3900,130.0,camera_6,removed,24
780,3900,130.0,camera_7,new_track,16
782,3910,130.333,camera_6,removed,21
782,3910,130.333,camera_7,new_track,17
785,3925,130.833,camera_2,removed,37
785,3925,130.833,camera_7,new_track,18
786,3930,131.0,camera_5,removed,65
788,3940,131.333,camera_3,lost_track,37
788,3940,131.333,camera_7,removed,14
789,3945,131.5,camera_2,new_track,39
791,3955,131.833,camera_2,removed,38
792,3960,132.0,camera_5,removed,63
792,3960,132.0,camera_5,removed,66
793,3965,132.167,camera_6,new_track,26
